Gene_Symbol,Protein_Name,Matrisome_Category,Matrisome_Division,N_Tissues,N_Measurements,Direction_Consistency,Predominant_Direction,N_Upregulated,N_Downregulated,Mean_Zscore_Delta,Abs_Mean_Zscore_Delta,Median_Zscore_Delta,Std_Zscore_Delta,N_Strong_Effects,Strong_Effect_Rate,T_Statistic,P_Value,Universality_Score,Cluster,Stage_Name
EPB41L5,Band 4.1-like protein 5 OS=Homo sapiens GN=EPB41L5 PE=1 SV=3,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.0201820484832408,0.0847595182667962,-0.0201820484832408,0.1198680602731132,0,0.0,,,0.1937700694737384,0,CLUSTER 0: Gradual/Variable Changes
ATP13A1,Manganese-transporting ATPase 13A1 OS=Homo sapiens GN=ATP13A1 PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.0414132050058067,0.2443872185207945,0.0414132050058067,0.3456157189027448,0,0.0,,,0.2097328394991383,0,CLUSTER 0: Gradual/Variable Changes
SEPSECS,O-phosphoseryl-tRNA(Sec) selenium transferase OS=Homo sapiens GN=SEPSECS PE=1 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.1643179267372916,0.1643179267372916,-0.1643179267372916,0.0516636900674428,0,0.0,,,0.351725910320788,2,PHASE 2: Consistent Shifters (40-60 years)
CHMP1A,Charged multivesicular body protein 1a OS=Homo sapiens GN=CHMP1A PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.2428908503315653,0.2634153605048956,-0.2428908503315653,0.3725255753634215,1,0.5,,,0.2116356536975484,1,PHASE 1: Early Dramatic Changes (20-40 years)
RETN,Resistin OS=Homo sapiens GN=RETN PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.2260250539104333,0.2260250539104333,0.2260250539104333,0.2209065304410502,0,0.0,,,0.3578966230381021,2,PHASE 2: Consistent Shifters (40-60 years)
APMAP,Adipocyte plasma membrane-associated protein OS=Homo sapiens GN=APMAP PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.266275533039836,0.4339719613398086,0.266275533039836,0.6137290334164098,1,0.5,,,0.2286913137810396,1,PHASE 1: Early Dramatic Changes (20-40 years)
NPHS2,Podocin OS=Homo sapiens GN=NPHS2 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.1074080277242958,0.1074080277242958,0.1074080277242958,0.0095342453767747,0,0.0,,,0.3460349204194883,2,PHASE 2: Consistent Shifters (40-60 years)
ACOT13,Acyl-coenzyme A thioesterase 13 OS=Homo sapiens GN=ACOT13 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.0351256047381968,0.0351256047381968,0.0351256047381968,0.0332726852908788,0,0.0,,,0.3388066781208785,2,PHASE 2: Consistent Shifters (40-60 years)
A1CF,APOBEC1 complementation factor OS=Homo sapiens GN=A1CF PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.1043078728400685,0.1043078728400685,-0.1043078728400685,0.0604185068288965,0,0.0,,,0.3457249049310656,2,PHASE 2: Consistent Shifters (40-60 years)
RTN4,Reticulon-4 OS=Homo sapiens GN=RTN4 PE=1 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.40731103314611,0.40731103314611,-0.40731103314611,0.0901516894950692,0,0.0,,,0.3760252209616698,2,PHASE 2: Consistent Shifters (40-60 years)
XPNPEP3,Probable Xaa-Pro aminopeptidase 3 OS=Homo sapiens GN=XPNPEP3 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.0035540943975282,0.0518943732681945,-0.0035540943975282,0.0733897264867325,0,0.0,,,0.1904835549738782,0,CLUSTER 0: Gradual/Variable Changes
KIF13B,Kinesin-like protein KIF13B OS=Homo sapiens GN=KIF13B PE=1 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.755426981297611,0.755426981297611,-0.755426981297611,0.6585734742124295,1,0.5,,,0.4108368157768199,4,PHASE 1: Early Dramatic Changes (20-40 years)
STARD7,"StAR-related lipid transfer protein 7, mitochondrial OS=Homo sapiens GN=STARD7 PE=1 SV=2",Unknown,Unknown,2,2,0.5,DOWN,1,1,0.0614176461736702,0.1238013964534232,0.0614176461736702,0.1750816139051594,0,0.0,,,0.1976742572924011,0,CLUSTER 0: Gradual/Variable Changes
DDX21,Nucleolar RNA helicase 2 OS=Homo sapiens GN=DDX21 PE=1 SV=5,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.0243134523781703,0.0468427087384445,0.0243134523781703,0.0662455939962009,0,0.0,,,0.1899783885209033,0,CLUSTER 0: Gradual/Variable Changes
SAR1A,GTP-binding protein SAR1a OS=Homo sapiens GN=SAR1A PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.9853427366307042,0.9853427366307042,-0.9853427366307042,0.4592788623031423,2,1.0,,,0.4338283913101292,5,PHASE 1: Early Dramatic Changes (20-40 years)
AAAS,Aladin OS=Homo sapiens GN=AAAS PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.1024246585215984,0.2599356095442579,0.1024246585215984,0.3676044643612068,0,0.0,,,0.2112876786014846,0,CLUSTER 0: Gradual/Variable Changes
STK36,Serine/threonine-protein kinase 36 OS=Homo sapiens GN=STK36 PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.362176764777221,0.3943904959432601,-0.362176764777221,0.5577523882340095,1,0.5,,,0.2247331672413848,1,PHASE 1: Early Dramatic Changes (20-40 years)
PNO1,RNA-binding protein PNO1 OS=Homo sapiens GN=PNO1 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.5902579856877339,0.91031637768026,-0.5902579856877339,1.287381767365772,1,0.5,,,0.2763257554150848,1,PHASE 1: Early Dramatic Changes (20-40 years)
PHPT1,14 kDa phosphohistidine phosphatase OS=Homo sapiens GN=PHPT1 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.4407036926457295,0.4407036926457295,0.4407036926457295,0.1781795884400027,1,0.5,,,0.3793644869116317,4,PHASE 1: Early Dramatic Changes (20-40 years)
ARHGAP35,Rho GTPase-activating protein 35 OS=Homo sapiens GN=ARHGAP35 PE=1 SV=3,Unknown,Unknown,2,2,1.0,UP,2,0,0.3356229542827428,0.3356229542827428,0.3356229542827428,0.0644220010250483,0,0.0,,,0.368856413075333,2,PHASE 2: Consistent Shifters (40-60 years)
AGPAT3,1-acyl-sn-glycerol-3-phosphate acyltransferase gamma OS=Homo sapiens GN=AGPAT3 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.4825627335322159,0.4825627335322159,-0.4825627335322159,0.3599878007608856,1,0.5,,,0.3835503910002804,4,PHASE 1: Early Dramatic Changes (20-40 years)
LANCL2,LanC-like protein 2 OS=Homo sapiens GN=LANCL2 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.3715306736896345,0.3715306736896345,-0.3715306736896345,0.386162948198748,1,0.5,,,0.3724471850160222,4,PHASE 1: Early Dramatic Changes (20-40 years)
KRT84,"Keratin, type II cuticular Hb4 OS=Homo sapiens GN=KRT84 PE=2 SV=2",Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.319276271302415,0.319276271302415,-0.319276271302415,0.3920299940826239,1,0.5,,,0.3672217447773003,4,PHASE 1: Early Dramatic Changes (20-40 years)
FARSB,Phenylalanine--tRNA ligase beta subunit OS=Homo sapiens GN=FARSB PE=1 SV=3,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.0890088977961963,0.1856788808248108,-0.0890088977961963,0.2625895915087051,0,0.0,,,0.2038620057295399,0,CLUSTER 0: Gradual/Variable Changes
IARS2,"Isoleucine--tRNA ligase, mitochondrial OS=Homo sapiens GN=IARS2 PE=1 SV=2",Unknown,Unknown,2,2,0.5,DOWN,1,1,0.0254665760578127,0.0843141262445991,0.0254665760578127,0.1192381808347493,0,0.0,,,0.1937255302715187,0,CLUSTER 0: Gradual/Variable Changes
DIAPH3,Protein diaphanous homolog 3 OS=Homo sapiens GN=DIAPH3 PE=1 SV=4,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.2305188337540811,0.2305188337540811,-0.2305188337540811,0.2330557382973608,0,0.0,,,0.3583460010224669,2,PHASE 2: Consistent Shifters (40-60 years)
PDS5B,Sister chromatid cohesion protein PDS5 homolog B OS=Homo sapiens GN=PDS5B PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.5897412185771276,0.5897412185771276,0.5897412185771276,0.7391737023340214,1,0.5,,,0.3942682395047716,4,PHASE 1: Early Dramatic Changes (20-40 years)
SACM1L,Phosphatidylinositide phosphatase SAC1 OS=Homo sapiens GN=SACM1L PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.152376613923066,0.165367099400052,-0.152376613923066,0.2338643947418533,0,0.0,,,0.201830827587064,0,CLUSTER 0: Gradual/Variable Changes
ECHDC1,Ethylmalonyl-CoA decarboxylase OS=Homo sapiens GN=ECHDC1 PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.1379849804722017,0.2695717305743983,-0.1379849804722017,0.3812319974107,0,0.0,,,0.2122512907044986,0,CLUSTER 0: Gradual/Variable Changes
MDN1,Midasin OS=Homo sapiens GN=MDN1 PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.1371782124295693,0.1592286359187097,0.1371782124295693,0.225183296434407,0,0.0,,,0.2012169812389298,0,CLUSTER 0: Gradual/Variable Changes
ACSS1,"Acetyl-coenzyme A synthetase 2-like, mitochondrial OS=Homo sapiens GN=ACSS1 PE=1 SV=2",Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.3929561950868364,0.3929561950868364,-0.3929561950868364,0.5157843731286134,1,0.5,,,0.3745897371557424,4,PHASE 1: Early Dramatic Changes (20-40 years)
DECR2,"Peroxisomal 2,4-dienoyl-CoA reductase OS=Homo sapiens GN=DECR2 PE=1 SV=1",Unknown,Unknown,2,2,0.5,DOWN,1,1,0.1421544870583691,0.6296800089643054,0.1421544870583691,0.8905020086325328,1,0.5,,,0.2482621185434894,1,PHASE 1: Early Dramatic Changes (20-40 years)
ABHD10,"Mycophenolic acid acyl-glucuronide esterase, mitochondrial OS=Homo sapiens GN=ABHD10 PE=1 SV=1",Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.132844854631576,0.132844854631576,-0.132844854631576,0.055036269858406,0,0.0,,,0.3485786031102164,2,PHASE 2: Consistent Shifters (40-60 years)
ABCF3,ATP-binding cassette sub-family F member 3 OS=Homo sapiens GN=ABCF3 PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.0538038387988826,0.0934873332571351,0.0538038387988826,0.1322110546023338,0,0.0,,,0.1946428509727723,0,CLUSTER 0: Gradual/Variable Changes
IMP3,U3 small nucleolar ribonucleoprotein protein IMP3 OS=Homo sapiens GN=IMP3 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.2729355020695564,0.2729355020695564,-0.2729355020695564,0.2065589687695175,0,0.0,,,0.3625876678540144,2,PHASE 2: Consistent Shifters (40-60 years)
EXOC1,Exocyst complex component 1 OS=Homo sapiens GN=EXOC1 PE=1 SV=4,Unknown,Unknown,2,2,1.0,UP,2,0,0.1251193690252481,0.1251193690252481,0.1251193690252481,0.0387212942450227,0,0.0,,,0.3478060545495836,2,PHASE 2: Consistent Shifters (40-60 years)
PARVA,Alpha-parvin OS=Homo sapiens GN=PARVA PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.0041031334638024,0.1486514696160984,0.0041031334638024,0.2102249243977785,0,0.0,,,0.2001592646086686,0,CLUSTER 0: Gradual/Variable Changes
DNAJC11,DnaJ homolog subfamily C member 11 OS=Homo sapiens GN=DNAJC11 PE=1 SV=2,Unknown,Unknown,2,2,1.0,UP,2,0,0.2930030828517425,0.2930030828517425,0.2930030828517425,0.0996778103101173,0,0.0,,,0.364594425932233,2,PHASE 2: Consistent Shifters (40-60 years)
INTS7,Integrator complex subunit 7 OS=Homo sapiens GN=INTS7 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.1269904047398935,0.1877107908086168,0.1269904047398935,0.2654631461653248,0,0.0,,,0.2040651967279205,0,CLUSTER 0: Gradual/Variable Changes
TMLHE,"Trimethyllysine dioxygenase, mitochondrial OS=Homo sapiens GN=TMLHE PE=1 SV=1",Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.0116620601815357,0.1731496967703206,-0.0116620601815357,0.2448706494933763,0,0.0,,,0.2026090873240909,0,CLUSTER 0: Gradual/Variable Changes
ARL8B,ADP-ribosylation factor-like protein 8B OS=Homo sapiens GN=ARL8B PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.0481390754335103,0.1906636531614316,-0.0481390754335103,0.2696391241524964,0,0.0,,,0.204360482963202,0,CLUSTER 0: Gradual/Variable Changes
EVA1B,Protein eva-1 homolog B OS=Homo sapiens GN=EVA1B PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.0327465837420242,0.0627529074950862,-0.0327465837420242,0.0887460128578951,0,0.0,,,0.1915694083965674,0,CLUSTER 0: Gradual/Variable Changes
GNL3L,Guanine nucleotide-binding protein-like 3-like protein OS=Homo sapiens GN=GNL3L PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.0084496139342272,0.2696211864861594,-0.0084496139342272,0.3813019386318521,0,0.0,,,0.2122562362956747,0,CLUSTER 0: Gradual/Variable Changes
DDX18,ATP-dependent RNA helicase DDX18 OS=Homo sapiens GN=DDX18 PE=1 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.3432198943683973,0.3432198943683973,-0.3432198943683973,0.0555031819280157,0,0.0,,,0.3696161070838985,2,PHASE 2: Consistent Shifters (40-60 years)
FAIM,Fas apoptotic inhibitory molecule 1 OS=Homo sapiens GN=FAIM PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.4048011778556112,0.4048011778556112,0.4048011778556112,0.130885022461986,0,0.0,,,0.3757742354326199,2,PHASE 2: Consistent Shifters (40-60 years)
TBCCD1,TBCC domain-containing protein 1 OS=Homo sapiens GN=TBCCD1 PE=2 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.0720877557456121,0.0720877557456121,0.0720877557456121,0.0611412355707952,0,0.0,,,0.34250289322162,2,PHASE 2: Consistent Shifters (40-60 years)
PNPO,Pyridoxine-5'-phosphate oxidase OS=Homo sapiens GN=PNPO PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.0834858672339818,0.2136423443723208,-0.0834858672339818,0.3021359009085193,0,0.0,,,0.2066583520842909,0,CLUSTER 0: Gradual/Variable Changes
RBM28,RNA-binding protein 28 OS=Homo sapiens GN=RBM28 PE=1 SV=3,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.1301386827495551,0.1301386827495551,-0.1301386827495551,0.0153444119321506,0,0.0,,,0.3483079859220143,2,PHASE 2: Consistent Shifters (40-60 years)
OXSM,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial OS=Homo sapiens GN=OXSM PE=1 SV=1",Unknown,Unknown,2,2,1.0,UP,2,0,0.53273478381975,0.53273478381975,0.53273478381975,0.3767599915920621,1,0.5,,,0.3885675960290338,4,PHASE 1: Early Dramatic Changes (20-40 years)
C1orf123,UPF0587 protein C1orf123 OS=Homo sapiens GN=C1orf123 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.2775631400027437,0.4375142203710397,0.2775631400027437,0.6187385441798156,1,0.5,,,0.2290455396841628,1,PHASE 1: Early Dramatic Changes (20-40 years)
MRPL16,"39S ribosomal protein L16, mitochondrial OS=Homo sapiens GN=MRPL16 PE=1 SV=1",Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.630303824460808,0.630303824460808,-0.630303824460808,0.8221737554033388,1,0.5,,,0.3983245000931396,4,PHASE 1: Early Dramatic Changes (20-40 years)
OCIAD1,OCIA domain-containing protein 1 OS=Homo sapiens GN=OCIAD1 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.3958398460139289,0.3958398460139289,-0.3958398460139289,0.1457273722809239,0,0.0,,,0.3748781022484517,2,PHASE 2: Consistent Shifters (40-60 years)
TEX10,Testis-expressed sequence 10 protein OS=Homo sapiens GN=TEX10 PE=1 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.2490919848034502,0.2490919848034502,-0.2490919848034502,0.2742984896845376,0,0.0,,,0.3602033161274038,2,PHASE 2: Consistent Shifters (40-60 years)
GAR1,H/ACA ribonucleoprotein complex subunit 1 OS=Homo sapiens GN=GAR1 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.1645716932290151,0.5653050630434493,-0.1645716932290151,0.7994620870342235,1,0.5,,,0.2418246239514037,1,PHASE 1: Early Dramatic Changes (20-40 years)
DDX56,Probable ATP-dependent RNA helicase DDX56 OS=Homo sapiens GN=DDX56 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.2594206716712404,0.2594206716712404,-0.2594206716712404,0.0665202146263939,0,0.0,,,0.3612361848141828,2,PHASE 2: Consistent Shifters (40-60 years)
TMOD3,Tropomodulin-3 OS=Homo sapiens GN=TMOD3 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.2234824817973433,0.2234824817973433,-0.2234824817973433,0.0313778515748971,0,0.0,,,0.3576423658267931,2,PHASE 2: Consistent Shifters (40-60 years)
HAO2,Hydroxyacid oxidase 2 OS=Homo sapiens GN=HAO2 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.4022003256464245,0.4022003256464245,-0.4022003256464245,0.1156172750721029,0,0.0,,,0.3755141502117012,2,PHASE 2: Consistent Shifters (40-60 years)
FASTKD2,FAST kinase domain-containing protein 2 OS=Homo sapiens GN=FASTKD2 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.3244433930754231,0.3244433930754231,-0.3244433930754231,0.1433433072616789,0,0.0,,,0.3677384569546011,2,PHASE 2: Consistent Shifters (40-60 years)
TECR,Very-long-chain enoyl-CoA reductase OS=Homo sapiens GN=TECR PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.1228327613993678,0.2088991075349489,0.1228327613993678,0.2954279510435603,0,0.0,,,0.2061840284005537,0,CLUSTER 0: Gradual/Variable Changes
CISD1,CDGSH iron-sulfur domain-containing protein 1 OS=Homo sapiens GN=CISD1 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.1820575065713445,0.3316947101033737,-0.1820575065713445,0.4690871575956031,1,0.5,,,0.2184635886573962,1,PHASE 1: Early Dramatic Changes (20-40 years)
FAM120A,Constitutive coactivator of PPAR-gamma-like protein 1 OS=Homo sapiens GN=FAM120A PE=1 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-1.6481575563229651,1.6481575563229651,-1.6481575563229651,2.037551339162016,1,0.5,,,0.5001098732793554,5,PHASE 1: Early Dramatic Changes (20-40 years)
MTCH1,Mitochondrial carrier homolog 1 OS=Homo sapiens GN=MTCH1 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.1893038030465178,0.1893038030465178,0.1893038030465178,0.2122050728344873,0,0.0,,,0.3542244979517105,2,PHASE 2: Consistent Shifters (40-60 years)
MAT2B,Methionine adenosyltransferase 2 subunit beta OS=Homo sapiens GN=MAT2B PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.0058094818362757,0.1052159191402083,-0.0058094818362757,0.1487977798256336,0,0.0,,,0.1958157095610796,0,CLUSTER 0: Gradual/Variable Changes
EHD2,EH domain-containing protein 2 OS=Homo sapiens GN=EHD2 PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.5247571320430208,0.5606051722381972,-0.5247571320430208,0.7928154377157635,1,0.5,,,0.2413546348708785,1,PHASE 1: Early Dramatic Changes (20-40 years)
CHMP5,Charged multivesicular body protein 5 OS=Homo sapiens GN=CHMP5 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.365486203636067,0.365486203636067,0.365486203636067,0.1763501548651628,0,0.0,,,0.3718427380106655,2,PHASE 2: Consistent Shifters (40-60 years)
NDUFA13,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 OS=Homo sapiens GN=NDUFA13 PE=1 SV=3,Unknown,Unknown,2,2,1.0,UP,2,0,0.6112254590899764,0.6112254590899764,0.6112254590899764,0.7944515122530931,1,0.5,,,0.3964166635560564,4,PHASE 1: Early Dramatic Changes (20-40 years)
MRPL36,"39S ribosomal protein L36, mitochondrial OS=Homo sapiens GN=MRPL36 PE=1 SV=1",Unknown,Unknown,2,2,0.5,DOWN,1,1,0.1770356131460128,0.2175029987192034,0.1770356131460128,0.3075956906455154,0,0.0,,,0.2070444175189791,0,CLUSTER 0: Gradual/Variable Changes
RAI14,Ankycorbin OS=Homo sapiens GN=RAI14 PE=1 SV=2,Unknown,Unknown,2,2,1.0,UP,2,0,0.1977834622288791,0.1977834622288791,0.1977834622288791,0.1922405614738713,0,0.0,,,0.3550724638699467,2,PHASE 2: Consistent Shifters (40-60 years)
H2AFY2,Core histone macro-H2A.2 OS=Homo sapiens GN=H2AFY2 PE=1 SV=3,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.2100097478393254,0.2100097478393254,-0.2100097478393254,0.255854472984069,0,0.0,,,0.3562950924309913,2,PHASE 2: Consistent Shifters (40-60 years)
CACNA1I,Voltage-dependent T-type calcium channel subunit alpha-1I OS=Homo sapiens GN=CACNA1I PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.0772955197181219,0.0772955197181219,-0.0772955197181219,0.0236381744420668,0,0.0,,,0.343023669618871,2,PHASE 2: Consistent Shifters (40-60 years)
PIPOX,Peroxisomal sarcosine oxidase OS=Homo sapiens GN=PIPOX PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.1671807173673673,0.2144402457211381,-0.1671807173673673,0.3032643038174525,0,0.0,,,0.2067381422191726,0,CLUSTER 0: Gradual/Variable Changes
GMIP,GEM-interacting protein OS=Homo sapiens GN=GMIP PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.0499671011419908,0.0817464411692416,-0.0499671011419908,0.1156069257772758,0,0.0,,,0.193468761763983,0,CLUSTER 0: Gradual/Variable Changes
NYAP2,Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 2 OS=Homo sapiens GN=NYAP2 PE=1 SV=3,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.1433420141281755,0.2025062972297153,-0.1433420141281755,0.2863871520082205,0,0.0,,,0.2055447473700303,0,CLUSTER 0: Gradual/Variable Changes
DIP2B,Disco-interacting protein 2 homolog B OS=Homo sapiens GN=DIP2B PE=1 SV=3,Unknown,Unknown,2,2,1.0,UP,2,0,0.5210425828249566,0.5210425828249566,0.5210425828249566,0.285992065332908,1,0.5,,,0.3873983759295544,4,PHASE 1: Early Dramatic Changes (20-40 years)
BCCIP,BRCA2 and CDKN1A-interacting protein OS=Homo sapiens GN=BCCIP PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.026301802529,0.026301802529,-0.026301802529,0.0161649268886061,0,0.0,,,0.3379242978999588,2,PHASE 2: Consistent Shifters (40-60 years)
ARMCX1,Armadillo repeat-containing X-linked protein 1 OS=Homo sapiens GN=ARMCX1 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.1006003482766323,0.1006003482766323,0.1006003482766323,0.1386065494600049,0,0.0,,,0.345354152474722,2,PHASE 2: Consistent Shifters (40-60 years)
DNAH1,"Dynein heavy chain 1, axonemal OS=Homo sapiens GN=DNAH1 PE=2 SV=4",Unknown,Unknown,2,2,1.0,UP,2,0,0.1468821491753231,0.1468821491753231,0.1468821491753231,0.0979795937569708,0,0.0,,,0.3499823325645911,2,PHASE 2: Consistent Shifters (40-60 years)
RRBP1,Ribosome-binding protein 1 OS=Homo sapiens GN=RRBP1 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.013409691064302,0.013409691064302,0.013409691064302,0.0075039394566504,0,0.0,,,0.336635086753489,2,PHASE 2: Consistent Shifters (40-60 years)
LARS,"Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=LARS PE=1 SV=2",Unknown,Unknown,2,2,0.5,DOWN,1,1,0.3770588547567531,0.3943110993109341,0.3770588547567531,0.5576401044397673,1,0.5,,,0.2247252275781522,1,PHASE 1: Early Dramatic Changes (20-40 years)
FRMD4A,FERM domain-containing protein 4A OS=Homo sapiens GN=FRMD4A PE=1 SV=3,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.0984622858268449,0.0984622858268449,-0.0984622858268449,0.0490652958053009,0,0.0,,,0.3451403462297432,2,PHASE 2: Consistent Shifters (40-60 years)
SUCLA2,"Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Homo sapiens GN=SUCLA2 PE=1 SV=3",Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.0446566402739809,0.0446566402739809,-0.0446566402739809,0.0461439385308389,0,0.0,,,0.3397597816744569,2,PHASE 2: Consistent Shifters (40-60 years)
ONECUT1,Hepatocyte nuclear factor 6 OS=Homo sapiens GN=ONECUT1 PE=2 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.1490090029692097,0.1751522857156832,-0.1490090029692097,0.2477027379397665,0,0.0,,,0.2028093462186271,0,CLUSTER 0: Gradual/Variable Changes
RHCG,Ammonium transporter Rh type C OS=Homo sapiens GN=RHCG PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.0136536428103564,0.1827100227583919,-0.0136536428103564,0.2583909921664147,0,0.0,,,0.203565119922898,0,CLUSTER 0: Gradual/Variable Changes
COPG2,Coatomer subunit gamma-2 OS=Homo sapiens GN=COPG2 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.1759955403469823,0.4612882682981679,-0.1759955403469823,0.6523601251908682,1,0.5,,,0.2314229444768756,1,PHASE 1: Early Dramatic Changes (20-40 years)
MRC2,C-type mannose receptor 2 OS=Homo sapiens GN=MRC2 PE=1 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.0230904707236718,0.0230904707236718,-0.0230904707236718,0.0052295581731595,0,0.0,,,0.337603164719426,2,PHASE 2: Consistent Shifters (40-60 years)
GNG12,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12 OS=Homo sapiens GN=GNG12 PE=1 SV=3,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.1088958360133488,0.300863790811968,0.1088958360133488,0.425485653393267,0,0.0,,,0.2153804967282556,0,CLUSTER 0: Gradual/Variable Changes
HDAC6,Histone deacetylase 6 OS=Homo sapiens GN=HDAC6 PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.013979190152092,0.0539385740778874,-0.013979190152092,0.0762806629960142,0,0.0,,,0.1906879750548475,0,CLUSTER 0: Gradual/Variable Changes
