Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence,Abundance_Young,Abundance_Old,N_Profiles_Young,N_Profiles_Old
Q9GZV1,Ankyrin repeat domain-containing protein 2,ANKRD2,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ANKRD2,,,Level 4: Unmatched,0,,25.32,0.0,1.0
Q9GZV1,Ankyrin repeat domain-containing protein 2,ANKRD2,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ANKRD2,,,Level 4: Unmatched,0,26.23913333333333,,3.0,0.0
Q9GZV1,Ankyrin repeat domain-containing protein 2,ANKRD2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ANKRD2,,,Level 4: Unmatched,0,26.303966666666668,28.160766666666664,3.0,3.0
Q9GZX3,Carbohydrate sulfotransferase 6,CHST6,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CHST6,,,Level 4: Unmatched,0,27.076949999999997,27.660525,4.0,4.0
Q9GZX3,Carbohydrate sulfotransferase 6,CHST6,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CHST6,,,Level 4: Unmatched,0,27.542766666666665,26.89623333333333,3.0,3.0
Q9GZX3,Carbohydrate sulfotransferase 6,CHST6,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CHST6,,,Level 4: Unmatched,0,27.536316666666668,27.57387272727273,12.0,11.0
Q9GZX3,Carbohydrate sulfotransferase 6,CHST6,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CHST6,,,Level 4: Unmatched,0,26.56277777777778,27.554162499999997,9.0,8.0
Q9GZX9,Twisted gastrulation protein homolog 1,TWSG1,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TWSG1,,,Level 4: Unmatched,0,,25.4207,0.0,1.0
Q9GZZ0,Homeobox protein Hox-D1,HOXD1,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HOXD1,,,Level 4: Unmatched,0,,29.382075,0.0,4.0
Q9GZZ0,Homeobox protein Hox-D1,HOXD1,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HOXD1,,,Level 4: Unmatched,0,,30.7448,0.0,2.0
Q9GZZ0,Homeobox protein Hox-D1,HOXD1,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HOXD1,,,Level 4: Unmatched,0,,29.7895375,0.0,8.0
Q9GZZ0,Homeobox protein Hox-D1,HOXD1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HOXD1,,,Level 4: Unmatched,0,27.381300000000003,28.305955555555553,2.0,9.0
Q9H008,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,LHPP,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LHPP,,,Level 4: Unmatched,0,,24.128133333333334,0.0,3.0
Q9H098,Protein FAM107B,FAM107B,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FAM107B,,,Level 4: Unmatched,0,,21.6448,0.0,1.0
Q9H0B8,Cysteine-rich secretory protein LCCL domain-containing 2,CRISPLD2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CRISPLD2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,25.0637,24.73393333333333,3.0,3.0
Q9H0E2,Toll-interacting protein,TOLLIP,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TOLLIP,,,Level 4: Unmatched,0,,24.9782,0.0,1.0
Q9H0P0,Cytosolic 5-nucleotidase 3A,NT5C3A,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,NT5C3A,,,Level 4: Unmatched,0,,25.9843,0.0,2.0
Q9H0Q0,Protein FAM49A,FAM49A,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FAM49A,,,Level 4: Unmatched,0,,22.7171,0.0,1.0
Q9H0Q3,FXYD domain-containing ion transport regulator 6,FXYD6,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FXYD6,,,Level 4: Unmatched,0,,25.6727,0.0,1.0
Q9H0Q3,FXYD domain-containing ion transport regulator 6,FXYD6,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FXYD6,,,Level 4: Unmatched,0,,25.2936,0.0,1.0
Q9H0Q3,FXYD domain-containing ion transport regulator 6,FXYD6,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FXYD6,,,Level 4: Unmatched,0,,25.55555,0.0,2.0
Q9H0R4,Haloacid dehalogenase-like hydrolase domain-containing protein 2,HDHD2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HDHD2,,,Level 4: Unmatched,0,,23.622533333333337,0.0,3.0
Q9H0U4,Ras-related protein Rab-1B,RAB1B,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RAB1B,,,Level 4: Unmatched,0,,23.751166666666666,0.0,3.0
Q9H0W9,Ester hydrolase C11orf54,C11orf54,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,C11orf54,,,Level 4: Unmatched,0,,24.616066666666665,0.0,3.0
Q9H156,SLIT and NTRK-like protein 2,SLITRK2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SLITRK2,,,Level 4: Unmatched,0,,23.4933,0.0,1.0
Q9H173,Nucleotide exchange factor SIL1,SIL1,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SIL1,,,Level 4: Unmatched,0,25.9531,26.52183333333333,1.0,6.0
Q9H173,Nucleotide exchange factor SIL1,SIL1,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SIL1,,,Level 4: Unmatched,0,24.2071,27.0174,1.0,3.0
Q9H173,Nucleotide exchange factor SIL1,SIL1,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SIL1,,,Level 4: Unmatched,0,25.807566666666663,26.692575,3.0,8.0
Q9H173,Nucleotide exchange factor SIL1,SIL1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SIL1,,,Level 4: Unmatched,0,,26.507033333333336,0.0,6.0
Q9H1E3,Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1,NUCKS1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,NUCKS1,,,Level 4: Unmatched,0,,25.842366666666667,0.0,3.0
Q9H1K0,Rabenosyn-5,RBSN,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RBSN,,,Level 4: Unmatched,0,19.3526,,1.0,0.0
Q9H1Z4,WD repeat-containing protein 13,WDR13,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,WDR13,,,Level 4: Unmatched,0,18.9654,,1.0,0.0
Q9H1Z8,Augurin,C2orf40,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,C2orf40,,,Level 4: Unmatched,0,27.6049,27.263225,4.0,4.0
Q9H1Z8,Augurin,C2orf40,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,C2orf40,,,Level 4: Unmatched,0,,26.6046,0.0,1.0
Q9H1Z8,Augurin,C2orf40,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,C2orf40,,,Level 4: Unmatched,0,25.973025,26.30702857142857,4.0,7.0
Q9H1Z8,Augurin,C2orf40,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,C2orf40,,,Level 4: Unmatched,0,27.447054545454545,26.953628571428574,11.0,7.0
Q9H223,EH domain-containing protein 4,EHD4,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EHD4,,,Level 4: Unmatched,0,26.873275,26.7715,4.0,1.0
Q9H223,EH domain-containing protein 4,EHD4,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EHD4,,,Level 4: Unmatched,0,27.429000000000002,,3.0,0.0
Q9H223,EH domain-containing protein 4,EHD4,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EHD4,,,Level 4: Unmatched,0,27.686766666666667,28.170620000000003,9.0,5.0
Q9H223,EH domain-containing protein 4,EHD4,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EHD4,,,Level 4: Unmatched,0,27.3673,26.5184,9.0,9.0
Q9H254,"Spectrin beta chain, non-erythrocytic 4",SPTBN4,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SPTBN4,,,Level 4: Unmatched,0,,34.0023,0.0,1.0
Q9H257,Caspase recruitment domain-containing protein 9,CARD9,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CARD9,,,Level 4: Unmatched,0,,26.704,0.0,1.0
Q9H299,SH3 domain-binding glutamic acid-rich-like protein 3,SH3BGRL3,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SH3BGRL3,,,Level 4: Unmatched,0,25.2331,24.62715,2.0,2.0
Q9H299,SH3 domain-binding glutamic acid-rich-like protein 3,SH3BGRL3,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SH3BGRL3,,,Level 4: Unmatched,0,,23.6109,0.0,1.0
Q9H299,SH3 domain-binding glutamic acid-rich-like protein 3,SH3BGRL3,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SH3BGRL3,,,Level 4: Unmatched,0,26.197928571428573,26.31243,7.0,10.0
Q9H2A7,C-X-C motif chemokine 16,CXCL16,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CXCL16,,,Level 4: Unmatched,0,,26.397,0.0,1.0
Q9H2D6,TRIO and F-actin-binding protein,TRIOBP,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TRIOBP,,,Level 4: Unmatched,0,,22.4365,0.0,1.0
Q9H2G2,STE20-like serine/threonine-protein kinase,SLK,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SLK,,,Level 4: Unmatched,0,,24.535249999999998,0.0,2.0
Q9H2H8,Peptidyl-prolyl cis-trans isomerase-like 3,PPIL3,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PPIL3,,,Level 4: Unmatched,0,,22.0528,0.0,1.0
Q9H2K8,Serine/threonine-protein kinase TAO3,TAOK3,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TAOK3,,,Level 4: Unmatched,0,23.7758,,1.0,0.0
Q9H2S6,Tenomodulin,TNMD,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TNMD,,,Level 4: Unmatched,0,28.032255555555555,25.405366666666666,9.0,6.0
Q9H2U2,"Inorganic pyrophosphatase 2, mitochondrial",PPA2,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PPA2,,,Level 4: Unmatched,0,24.7217,,1.0,0.0
Q9H2U2,"Inorganic pyrophosphatase 2, mitochondrial",PPA2,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PPA2,,,Level 4: Unmatched,0,25.1671,24.53885,1.0,2.0
Q9H2U2,"Inorganic pyrophosphatase 2, mitochondrial",PPA2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PPA2,,,Level 4: Unmatched,0,,24.8583,0.0,4.0
Q9H2X0,Chordin,CHRD,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CHRD,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,28.817999999999998,27.422300000000003,4.0,6.0
Q9H2X0,Chordin,CHRD,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CHRD,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,27.41893333333333,27.206933333333335,3.0,3.0
Q9H2X0,Chordin,CHRD,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CHRD,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,28.158299999999997,27.396775,12.0,12.0
Q9H2X0,Chordin,CHRD,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CHRD,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,26.8129,25.983544444444444,8.0,9.0
Q9H336,Cysteine-rich secretory protein LCCL domain-containing 1,CRISPLD1,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CRISPLD1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,,25.114449999999998,0.0,2.0
Q9H336,Cysteine-rich secretory protein LCCL domain-containing 1,CRISPLD1,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CRISPLD1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,27.21986666666667,25.09405,3.0,2.0
Q9H336,Cysteine-rich secretory protein LCCL domain-containing 1,CRISPLD1,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CRISPLD1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,27.35485,25.58766,8.0,5.0
Q9H336,Cysteine-rich secretory protein LCCL domain-containing 1,CRISPLD1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CRISPLD1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,25.336100000000002,24.602300000000003,2.0,5.0
Q9H3G5,Probable serine carboxypeptidase CPVL,CPVL,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CPVL,,,Level 4: Unmatched,0,,24.90945,0.0,2.0
Q9H3H3,UPF0696 protein C11orf68,C11orf68,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,C11orf68,,,Level 4: Unmatched,0,,24.321466666666666,0.0,3.0
Q9H3K6,BolA-like protein 2,BOLA2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BOLA2,,,Level 4: Unmatched,0,,24.7139,0.0,1.0
Q9H3N1,Thioredoxin-related transmembrane protein 1,TMX1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TMX1,,,Level 4: Unmatched,0,,22.7782,0.0,1.0
Q9H3P7,Golgi resident protein GCP60,ACBD3,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ACBD3,,,Level 4: Unmatched,0,,24.5701,0.0,2.0
Q9H3S7,Tyrosine-protein phosphatase non-receptor type 23,PTPN23,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PTPN23,,,Level 4: Unmatched,0,,23.4315,0.0,3.0
Q9H3U7,SPARC-related modular calcium-binding protein 2,SMOC2,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SMOC2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,30.52535,30.041233333333334,6.0,6.0
Q9H3U7,SPARC-related modular calcium-binding protein 2,SMOC2,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SMOC2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,30.868399999999998,29.717033333333333,3.0,3.0
Q9H3U7,SPARC-related modular calcium-binding protein 2,SMOC2,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SMOC2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,30.93325,30.029616666666666,12.0,12.0
Q9H3U7,SPARC-related modular calcium-binding protein 2,SMOC2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SMOC2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,29.719183333333334,29.612724999999998,12.0,12.0
Q9H3Y0,Peptidase inhibitor R3HDML,R3HDML,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,R3HDML,,,Level 4: Unmatched,0,,25.7092,0.0,1.0
Q9H3Y0,Peptidase inhibitor R3HDML,R3HDML,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,R3HDML,,,Level 4: Unmatched,0,,25.0066,0.0,2.0
Q9H3Y0,Peptidase inhibitor R3HDML,R3HDML,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,R3HDML,,,Level 4: Unmatched,0,,25.529,0.0,1.0
Q9H444,Charged multivesicular body protein 4b,CHMP4B,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CHMP4B,,,Level 4: Unmatched,0,,24.0685,0.0,2.0
Q9H4A3,Serine/threonine-protein kinase WNK1,WNK1,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,WNK1,,,Level 4: Unmatched,0,,25.6053,0.0,1.0
Q9H4A3,Serine/threonine-protein kinase WNK1,WNK1,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,WNK1,,,Level 4: Unmatched,0,,25.135933333333337,0.0,3.0
Q9H4A3,Serine/threonine-protein kinase WNK1,WNK1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,WNK1,,,Level 4: Unmatched,0,,24.0233,0.0,1.0
Q9H4A4,Aminopeptidase B,RNPEP,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RNPEP,,,Level 4: Unmatched,0,,26.735733333333332,0.0,3.0
Q9H4A4,Aminopeptidase B,RNPEP,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RNPEP,,,Level 4: Unmatched,0,,28.177266666666668,0.0,3.0
Q9H4A4,Aminopeptidase B,RNPEP,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RNPEP,,,Level 4: Unmatched,0,27.040116666666666,27.97678888888889,6.0,9.0
Q9H4D0,Calsyntenin-2,CLSTN2,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CLSTN2,,,Level 4: Unmatched,0,28.039474999999996,,4.0,0.0
Q9H4D0,Calsyntenin-2,CLSTN2,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CLSTN2,,,Level 4: Unmatched,0,27.697000000000003,,3.0,0.0
Q9H4D0,Calsyntenin-2,CLSTN2,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CLSTN2,,,Level 4: Unmatched,0,27.941599999999998,,9.0,0.0
Q9H4D0,Calsyntenin-2,CLSTN2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CLSTN2,,,Level 4: Unmatched,0,25.5221,,1.0,0.0
Q9H4F8,SPARC-related modular calcium-binding protein 1,SMOC1,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SMOC1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,30.988,30.447816666666668,6.0,6.0
Q9H4F8,SPARC-related modular calcium-binding protein 1,SMOC1,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SMOC1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,30.955000000000002,30.618466666666666,3.0,3.0
Q9H4F8,SPARC-related modular calcium-binding protein 1,SMOC1,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SMOC1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,31.15344166666667,31.02795,12.0,12.0
Q9H4F8,SPARC-related modular calcium-binding protein 1,SMOC1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SMOC1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,29.450191666666665,30.398083333333336,12.0,12.0
Q9H4G4,Golgi-associated plant pathogenesis-related protein 1,GLIPR2,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GLIPR2,,,Level 4: Unmatched,0,,24.6661,0.0,1.0
Q9H4G4,Golgi-associated plant pathogenesis-related protein 1,GLIPR2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GLIPR2,,,Level 4: Unmatched,0,,24.958779999999997,0.0,5.0
Q9H4M9,EH domain-containing protein 1,EHD1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EHD1,,,Level 4: Unmatched,0,26.326933333333333,26.042325,3.0,4.0
Q9H6N6,Putative uncharacterized protein MYH16,MYH16,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MYH16,,,Level 4: Unmatched,0,24.6393,,1.0,0.0
Q9H6S3,Epidermal growth factor receptor kinase substrate 8-like protein 2,EPS8L2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EPS8L2,,,Level 4: Unmatched,0,24.1299,,1.0,0.0
Q9H6Z4,Ran-binding protein 3,RANBP3,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RANBP3,,,Level 4: Unmatched,0,23.4917,,1.0,0.0
Q9H7C9,Mth938 domain-containing protein,AAMDC,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,AAMDC,,,Level 4: Unmatched,0,28.0592,26.371760000000002,1.0,5.0
Q9H7Z7,Prostaglandin E synthase 2;Prostaglandin E synthase 2 truncated form,PTGES2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PTGES2,,,Level 4: Unmatched,0,,22.6841,0.0,1.0
Q9H8H3,Methyltransferase-like protein 7A,METTL7A,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,METTL7A,,,Level 4: Unmatched,0,24.202174999999997,24.261966666666666,4.0,3.0
Q9H8L6,Multimerin-2,MMRN2,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MMRN2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,26.7112,25.7292,1.0,2.0
Q9H8L6,Multimerin-2,MMRN2,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MMRN2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,25.8531,25.62265,1.0,2.0
Q9H8L6,Multimerin-2,MMRN2,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MMRN2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,27.4257,25.86385,1.0,4.0
Q9H8L6,Multimerin-2,MMRN2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MMRN2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,,26.242283333333333,0.0,6.0
Q9H8S9;Q7L9L4,MOB kinase activator 1A;MOB kinase activator 1B,MOB1A;MOB1B,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MOB1A;MOB1B,,,Level 4: Unmatched,0,23.5141,,1.0,0.0
Q9H8Y8,Golgi reassembly-stacking protein 2,GORASP2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GORASP2,,,Level 4: Unmatched,0,23.3336,23.8796,1.0,1.0
Q9H993,Protein-glutamate O-methyltransferase,ARMT1,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ARMT1,,,Level 4: Unmatched,0,,21.076,0.0,1.0
