Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence
Q5TC63,Growth hormone-regulated TBC protein 1 OS=Homo sapiens GN=GRTP1 PE=1 SV=4,GRTP1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,12468.365528011185,8932.22287136984,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5TCU3,Tropomyosin beta chain OS=Homo sapiens GN=TPM2 PE=1 SV=1,TPM2,Kidney_Glomerular,Glomerular,Homo sapiens,17037.673610872767,19514.183284302766,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5TCU3,Tropomyosin beta chain OS=Homo sapiens GN=TPM2 PE=1 SV=1,TPM2,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,6339.967015384919,34767.77272601223,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5TCY1,Tau-tubulin kinase 1 OS=Homo sapiens GN=TTBK1 PE=1 SV=2,TTBK1,Kidney_Glomerular,Glomerular,Homo sapiens,10829.72064992424,8457.591726808258,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5TCY1,Tau-tubulin kinase 1 OS=Homo sapiens GN=TTBK1 PE=1 SV=2,TTBK1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,23014.0312208423,16018.0450040488,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5TEC6,Histone H3 OS=Homo sapiens GN=HIST2H3PS2 PE=1 SV=1,HIST2H3PS2,Kidney_Glomerular,Glomerular,Homo sapiens,8629.892144573672,5913.0176249984725,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5TEC6,Histone H3 OS=Homo sapiens GN=HIST2H3PS2 PE=1 SV=1,HIST2H3PS2,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,17643.66050092067,11816.27513654506,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5TZA2,Rootletin OS=Homo sapiens GN=CROCC PE=1 SV=1,CROCC,Kidney_Glomerular,Glomerular,Homo sapiens,8974.44457891001,3227.7581300479833,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5TZA2,Rootletin OS=Homo sapiens GN=CROCC PE=1 SV=1,CROCC,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,2914.4075324359,16406.81956148946,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5U5J2,CSNK2A1 protein OS=Homo sapiens GN=CSNK2A1 PE=1 SV=1,CSNK2A1,Kidney_Glomerular,Glomerular,Homo sapiens,1923.00710965437,1936.8221799665369,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5U5J2,CSNK2A1 protein OS=Homo sapiens GN=CSNK2A1 PE=1 SV=1,CSNK2A1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,3419.8481281303334,1248.2392519073303,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VT66,Mitochondrial amidoxime-reducing component 1 OS=Homo sapiens GN=MARC1 PE=1 SV=1,36951,Kidney_Glomerular,Glomerular,Homo sapiens,5610.566872015656,3435.9640180905867,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VT66,Mitochondrial amidoxime-reducing component 1 OS=Homo sapiens GN=MARC1 PE=1 SV=1,36951,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,5980.186020614827,7019.7763554891235,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VTI5,Pleckstrin homology domain-containing family A member 6 OS=Homo sapiens GN=PLEKHA6 PE=1 SV=1,PLEKHA6,Kidney_Glomerular,Glomerular,Homo sapiens,11397.838286964712,10462.4283450095,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VTI5,Pleckstrin homology domain-containing family A member 6 OS=Homo sapiens GN=PLEKHA6 PE=1 SV=1,PLEKHA6,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,24012.94528550406,14001.858607357732,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VTJ3,Kelch domain-containing protein 7A OS=Homo sapiens GN=KLHDC7A PE=1 SV=5,KLHDC7A,Kidney_Glomerular,Glomerular,Homo sapiens,12215.620068289112,10786.558376098617,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VTJ3,Kelch domain-containing protein 7A OS=Homo sapiens GN=KLHDC7A PE=1 SV=5,KLHDC7A,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,15582.830380319234,18858.01104089603,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VTU8,"ATP synthase subunit epsilon-like protein, mitochondrial OS=Homo sapiens GN=ATP5EP2 PE=3 SV=1",ATP5EP2,Kidney_Glomerular,Glomerular,Homo sapiens,1313.4099376859938,360.49021717678005,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VTU8,"ATP synthase subunit epsilon-like protein, mitochondrial OS=Homo sapiens GN=ATP5EP2 PE=3 SV=1",ATP5EP2,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,712.4711213168666,93.79233054863433,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VV41,Rho guanine nucleotide exchange factor 16 OS=Homo sapiens GN=ARHGEF16 PE=1 SV=1,ARHGEF16,Kidney_Glomerular,Glomerular,Homo sapiens,8257.99821123168,8037.737928585858,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VV41,Rho guanine nucleotide exchange factor 16 OS=Homo sapiens GN=ARHGEF16 PE=1 SV=1,ARHGEF16,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,7825.802947977817,10347.16515935922,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VV89,Microsomal glutathione S-transferase 3 OS=Homo sapiens GN=MGST3 PE=1 SV=1,MGST3,Kidney_Glomerular,Glomerular,Homo sapiens,80350.5600862865,107851.76671443753,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VV89,Microsomal glutathione S-transferase 3 OS=Homo sapiens GN=MGST3 PE=1 SV=1,MGST3,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,111295.95276915212,126509.40755477767,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VW32,BRO1 domain-containing protein BROX OS=Homo sapiens GN=BROX PE=1 SV=1,BROX,Kidney_Glomerular,Glomerular,Homo sapiens,2188.4532822568694,5870.281139805549,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VW32,BRO1 domain-containing protein BROX OS=Homo sapiens GN=BROX PE=1 SV=1,BROX,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,2311.2017862613397,7986.1438074240505,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VWI1,Transcription elongation regulator 1-like protein OS=Homo sapiens GN=TCERG1L PE=2 SV=2,TCERG1L,Kidney_Glomerular,Glomerular,Homo sapiens,1923.37912973784,903.2212813807214,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VWI1,Transcription elongation regulator 1-like protein OS=Homo sapiens GN=TCERG1L PE=2 SV=2,TCERG1L,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,1191.3212524933263,2112.578075913176,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VWZ2,Lysophospholipase-like protein 1 OS=Homo sapiens GN=LYPLAL1 PE=1 SV=3,LYPLAL1,Kidney_Glomerular,Glomerular,Homo sapiens,23679.078875009465,52935.75704789173,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VWZ2,Lysophospholipase-like protein 1 OS=Homo sapiens GN=LYPLAL1 PE=1 SV=3,LYPLAL1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,34414.11385944703,46898.8188594396,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VXG6,SPATA21 protein OS=Homo sapiens GN=SPATA21 PE=2 SV=1,SPATA21,Kidney_Glomerular,Glomerular,Homo sapiens,856.4867645738617,633.114997215123,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VXG6,SPATA21 protein OS=Homo sapiens GN=SPATA21 PE=2 SV=1,SPATA21,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,1618.11804368322,8169.211219912847,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VXI4,Rho guanine nucleotide exchange factor 10-like protein OS=Homo sapiens GN=ARHGEF10L PE=1 SV=2,ARHGEF10L,Kidney_Glomerular,Glomerular,Homo sapiens,10390.02371874354,6451.041462642653,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VXI4,Rho guanine nucleotide exchange factor 10-like protein OS=Homo sapiens GN=ARHGEF10L PE=1 SV=2,ARHGEF10L,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,14071.531179376301,14329.192763461697,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VZ46,Uncharacterized protein KIAA1614 OS=Homo sapiens GN=KIAA1614 PE=2 SV=3,KIAA1614,Kidney_Glomerular,Glomerular,Homo sapiens,278.442436563752,1176.2071016678233,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VZ46,Uncharacterized protein KIAA1614 OS=Homo sapiens GN=KIAA1614 PE=2 SV=3,KIAA1614,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,660.253115272945,3902.579296693928,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VZ89,DENN domain-containing protein 4C OS=Homo sapiens GN=DENND4C PE=1 SV=1,DENND4C,Kidney_Glomerular,Glomerular,Homo sapiens,19008.825093298066,12093.366556263958,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5VZ89,DENN domain-containing protein 4C OS=Homo sapiens GN=DENND4C PE=1 SV=1,DENND4C,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,14624.7053602475,25397.57717879007,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5XKE5,"Keratin, type II cytoskeletal 79 OS=Homo sapiens GN=KRT79 PE=1 SV=2",KRT79,Kidney_Glomerular,Glomerular,Homo sapiens,301.1590015133384,1110.8980077881833,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q5XKE5,"Keratin, type II cytoskeletal 79 OS=Homo sapiens GN=KRT79 PE=1 SV=2",KRT79,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,1266.668562111202,2688.1586287930472,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q66K14,TBC1 domain family member 9B OS=Homo sapiens GN=TBC1D9B PE=1 SV=3,TBC1D9B,Kidney_Glomerular,Glomerular,Homo sapiens,39820.91445201807,61341.4558409141,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q66K14,TBC1 domain family member 9B OS=Homo sapiens GN=TBC1D9B PE=1 SV=3,TBC1D9B,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,16680.217762348988,17862.465662526916,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q674X7,Kazrin OS=Homo sapiens GN=KAZN PE=1 SV=2,KAZN,Kidney_Glomerular,Glomerular,Homo sapiens,55986.731597290665,30533.280409586634,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q674X7,Kazrin OS=Homo sapiens GN=KAZN PE=1 SV=2,KAZN,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,26221.083045605803,28082.085175690052,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q68CK6,"Acyl-coenzyme A synthetase ACSM2B, mitochondrial OS=Homo sapiens GN=ACSM2B PE=1 SV=2",ACSM2B,Kidney_Glomerular,Glomerular,Homo sapiens,56422.18030182333,95011.32881456934,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q68CK6,"Acyl-coenzyme A synthetase ACSM2B, mitochondrial OS=Homo sapiens GN=ACSM2B PE=1 SV=2",ACSM2B,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,241522.65683735049,250360.5849537727,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q68D51,DENN domain-containing protein 2C OS=Homo sapiens GN=DENND2C PE=1 SV=2,DENND2C,Kidney_Glomerular,Glomerular,Homo sapiens,11645.94282026165,15798.210130922898,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q68D51,DENN domain-containing protein 2C OS=Homo sapiens GN=DENND2C PE=1 SV=2,DENND2C,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,8466.199469733663,11538.770837673326,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q68DH1,Putative uncharacterized protein DKFZp313A047 OS=Homo sapiens GN=DKFZp313A047 PE=4 SV=1,DKFZp313A047,Kidney_Glomerular,Glomerular,Homo sapiens,0.0,0.0,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q68DH1,Putative uncharacterized protein DKFZp313A047 OS=Homo sapiens GN=DKFZp313A047 PE=4 SV=1,DKFZp313A047,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,116.9432928682877,921.6125830132365,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q68E01,Integrator complex subunit 3 OS=Homo sapiens GN=INTS3 PE=1 SV=1,INTS3,Kidney_Glomerular,Glomerular,Homo sapiens,188.62155390170759,749.4378278889307,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q68E01,Integrator complex subunit 3 OS=Homo sapiens GN=INTS3 PE=1 SV=1,INTS3,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,1292.4142625724007,1814.3432446994823,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6DD88,Atlastin-3 OS=Homo sapiens GN=ATL3 PE=1 SV=1,ATL3,Kidney_Glomerular,Glomerular,Homo sapiens,932.3908084839427,1303.562437152342,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6DD88,Atlastin-3 OS=Homo sapiens GN=ATL3 PE=1 SV=1,ATL3,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,2823.97126936445,2217.0461025109203,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6DN03,Putative histone H2B type 2-C OS=Homo sapiens GN=HIST2H2BC PE=5 SV=3,HIST2H2BC,Kidney_Glomerular,Glomerular,Homo sapiens,132641.49063165698,90032.23293847247,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6DN03,Putative histone H2B type 2-C OS=Homo sapiens GN=HIST2H2BC PE=5 SV=3,HIST2H2BC,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,77053.60638507517,78857.04496420646,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6IB77,Glycine N-acyltransferase OS=Homo sapiens GN=GLYAT PE=1 SV=3,GLYAT,Kidney_Glomerular,Glomerular,Homo sapiens,91414.57591071473,172807.4533201632,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6IB77,Glycine N-acyltransferase OS=Homo sapiens GN=GLYAT PE=1 SV=3,GLYAT,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,236887.47357427934,409769.0835221247,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6JQN1,Acyl-CoA dehydrogenase family member 10 OS=Homo sapiens GN=ACAD10 PE=1 SV=1,ACAD10,Kidney_Glomerular,Glomerular,Homo sapiens,192.47811937832253,1570.6328924986437,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6JQN1,Acyl-CoA dehydrogenase family member 10 OS=Homo sapiens GN=ACAD10 PE=1 SV=1,ACAD10,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,2260.2354484463435,5462.234131300229,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6KB66,"Keratin, type II cytoskeletal 80 OS=Homo sapiens GN=KRT80 PE=1 SV=2",KRT80,Kidney_Glomerular,Glomerular,Homo sapiens,30965.785193429332,41317.85592943857,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6KB66,"Keratin, type II cytoskeletal 80 OS=Homo sapiens GN=KRT80 PE=1 SV=2",KRT80,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,7146.144688398191,9845.318849077625,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6NUN7,Uncharacterized protein C11orf63 OS=Homo sapiens GN=C11orf63 PE=2 SV=1,C11orf63,Kidney_Glomerular,Glomerular,Homo sapiens,4062.1656171363406,3857.85491575438,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6NUN7,Uncharacterized protein C11orf63 OS=Homo sapiens GN=C11orf63 PE=2 SV=1,C11orf63,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,3473.31702745039,4242.009527106859,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6NUP7,Serine/threonine-protein phosphatase 4 regulatory subunit 4 OS=Homo sapiens GN=PPP4R4 PE=1 SV=1,PPP4R4,Kidney_Glomerular,Glomerular,Homo sapiens,1872.9144022030607,2213.69536518652,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6NUP7,Serine/threonine-protein phosphatase 4 regulatory subunit 4 OS=Homo sapiens GN=PPP4R4 PE=1 SV=1,PPP4R4,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,2553.1706148254966,4551.483760201933,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6NVY1,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Homo sapiens GN=HIBCH PE=1 SV=2",HIBCH,Kidney_Glomerular,Glomerular,Homo sapiens,1852.9379996368834,1812.35316350446,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6NVY1,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Homo sapiens GN=HIBCH PE=1 SV=2",HIBCH,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,3202.3597260491533,4070.0119472947804,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6NZI2,Polymerase I and transcript release factor OS=Homo sapiens GN=PTRF PE=1 SV=1,PTRF,Kidney_Glomerular,Glomerular,Homo sapiens,26952.020316854516,11573.05307265734,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6NZI2,Polymerase I and transcript release factor OS=Homo sapiens GN=PTRF PE=1 SV=1,PTRF,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,13457.671907698017,5747.52674073431,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P1J9,Parafibromin OS=Homo sapiens GN=CDC73 PE=1 SV=1,CDC73,Kidney_Glomerular,Glomerular,Homo sapiens,9901.903015863563,5142.55425519513,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P1J9,Parafibromin OS=Homo sapiens GN=CDC73 PE=1 SV=1,CDC73,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,1921.7869779542564,1493.89138446385,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P1L5,Protein FAM117B OS=Homo sapiens GN=FAM117B PE=1 SV=2,FAM117B,Kidney_Glomerular,Glomerular,Homo sapiens,134167.60351463282,83435.33833018923,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P1L5,Protein FAM117B OS=Homo sapiens GN=FAM117B PE=1 SV=2,FAM117B,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,85464.7568093718,95040.35064118942,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P1L8,"39S ribosomal protein L14, mitochondrial OS=Homo sapiens GN=MRPL14 PE=1 SV=1",MRPL14,Kidney_Glomerular,Glomerular,Homo sapiens,346.305941274881,689.47708314992,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P1L8,"39S ribosomal protein L14, mitochondrial OS=Homo sapiens GN=MRPL14 PE=1 SV=1",MRPL14,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,610.0482247615137,1751.9154463284233,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P2D8,X-ray radiation resistance-associated protein 1 OS=Homo sapiens GN=XRRA1 PE=2 SV=2,XRRA1,Kidney_Glomerular,Glomerular,Homo sapiens,2821.720664485443,3399.7700710262197,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P2D8,X-ray radiation resistance-associated protein 1 OS=Homo sapiens GN=XRRA1 PE=2 SV=2,XRRA1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,9440.459947998614,7320.395094180247,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P2E9,Enhancer of mRNA-decapping protein 4 OS=Homo sapiens GN=EDC4 PE=1 SV=1,EDC4,Kidney_Glomerular,Glomerular,Homo sapiens,3876.2992809811262,12680.867295348582,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P2E9,Enhancer of mRNA-decapping protein 4 OS=Homo sapiens GN=EDC4 PE=1 SV=1,EDC4,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,13003.73951129485,19906.089112953134,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P2P2,Putative protein arginine N-methyltransferase 9 OS=Homo sapiens GN=PRMT9 PE=2 SV=1,PRMT9,Kidney_Glomerular,Glomerular,Homo sapiens,4439.98271588998,2009.45046138351,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P2P2,Putative protein arginine N-methyltransferase 9 OS=Homo sapiens GN=PRMT9 PE=2 SV=1,PRMT9,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,315.57077958727746,1333.8710515335833,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P2Q9,Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens GN=PRPF8 PE=1 SV=2,PRPF8,Kidney_Glomerular,Glomerular,Homo sapiens,38424.6263372578,23581.50632027935,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P2Q9,Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens GN=PRPF8 PE=1 SV=2,PRPF8,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,50374.8738948837,103676.46015158483,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P452,Annexin OS=Homo sapiens GN=ANXA4 PE=1 SV=1,ANXA4,Kidney_Glomerular,Glomerular,Homo sapiens,962.8315335185049,625.115656460691,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,ANXA4,ECM-affiliated Proteins,Matrisome-associated,exact_gene,100
Q6P452,Annexin OS=Homo sapiens GN=ANXA4 PE=1 SV=1,ANXA4,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,916.6304053359646,997.4892245006498,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,ANXA4,ECM-affiliated Proteins,Matrisome-associated,exact_gene,100
Q6P4F7,Rho GTPase-activating protein 11A OS=Homo sapiens GN=ARHGAP11A PE=1 SV=2,ARHGAP11A,Kidney_Glomerular,Glomerular,Homo sapiens,10264.173633083317,6373.238676235404,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P4F7,Rho GTPase-activating protein 11A OS=Homo sapiens GN=ARHGAP11A PE=1 SV=2,ARHGAP11A,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,26499.009145806802,15512.426348013198,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P996,Pyridoxal-dependent decarboxylase domain-containing protein 1 OS=Homo sapiens GN=PDXDC1 PE=1 SV=2,PDXDC1,Kidney_Glomerular,Glomerular,Homo sapiens,17944.025651613,8928.074133897597,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6P996,Pyridoxal-dependent decarboxylase domain-containing protein 1 OS=Homo sapiens GN=PDXDC1 PE=1 SV=2,PDXDC1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,21701.3991731514,22310.210985027254,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q6PCB0,von Willebrand factor A domain-containing protein 1 OS=Homo sapiens GN=VWA1 PE=1 SV=1,VWA1,Kidney_Glomerular,Glomerular,Homo sapiens,124757.69047048304,312660.72201099334,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,VWA1,ECM Glycoproteins,Core matrisome,exact_gene,100
