Protein_ID,Protein_Name,Gene_Symbol,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Dataset_Name,Organ,Compartment,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Method,Study_ID,Match_Level,Match_Confidence
P08246,Neutrophil elastase (EC 3.4.21.37) (Bone marrow serine protease) (Elastase-2) (Human leukocyte elastase) (HLE) (Medullasin) (PMN elastase),ELANE,ELANE,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,16.15039700114512,16.12691881294288,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P20774,Mimecan (Osteoglycin) (Osteoinductive factor) (OIF),OGN,OGN,Proteoglycans,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.850201300200634,15.826284990918566,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P35052,Glypican-1 [Cleaved into: Secreted glypican-1],GPC1,GPC1,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.916778299244186,14.887636795913213,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P07996,Thrombospondin-1 (Glycoprotein G),THBS1,THBS1,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.322618084567505,14.293046723078493,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
O15460,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)",P4HA2,P4HA2,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.141269403123568,14.110846762199232,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q9H8L6,Multimerin-2 (EMILIN-3) (Elastin microfibril interface located protein 3) (Elastin microfibril interfacer 3) (EndoGlyx-1 p125/p140 subunit),MMRN2,MMRN2,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.148499025274736,15.118036613518862,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q8N2S1,Latent-transforming growth factor beta-binding protein 4 (LTBP-4),LTBP4,LTBP4,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,13.609396766478193,13.574141097683208,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P05230,Fibroblast growth factor 1 (FGF-1) (Acidic fibroblast growth factor) (aFGF) (Endothelial cell growth factor) (ECGF) (Heparin-binding growth factor 1) (HBGF-1),FGF1,FGF1,Secreted Factors,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.290340655217795,15.251516826442804,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q13443,Disintegrin and metalloproteinase domain-containing protein 9 (ADAM 9) (EC 3.4.24.-) (Cellular disintegrin-related protein) (Meltrin-gamma) (Metalloprotease/disintegrin/cysteine-rich protein 9) (Myeloma cell metalloproteinase),ADAM9,ADAM9,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.16910770631127,15.128890364231932,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P01040,"Cystatin-A (Cystatin-AS) (Stefin-A) [Cleaved into: Cystatin-A, N-terminally processed]",CSTA,CSTA,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.182158563324878,14.139309953194923,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P49257,Protein ERGIC-53 (ER-Golgi intermediate compartment 53 kDa protein) (Gp58) (Intracellular mannose-specific lectin MR60) (Lectin mannose-binding 1),LMAN1,LMAN1,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.326350005218057,15.280886182961542,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q9HCB6,Spondin-1 (F-spondin) (Vascular smooth muscle cell growth-promoting factor),SPON1,SPON1,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.584667658144681,14.531418248412919,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P98160,Basement membrane-specific heparan sulfate proteoglycan core protein (HSPG) (Perlecan) (PLC) [Cleaved into: Endorepellin; LG3 peptide],HSPG2,HSPG2,Proteoglycans,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.063792731309048,15.00586412807795,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q6PCB0,von Willebrand factor A domain-containing protein 1,VWA1,VWA1,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.444627171348436,14.386363103566964,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P25940,Collagen alpha-3(V) chain,COL5A3,COL5A3,Collagens,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,16.747176479154223,16.688457565871378,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q9UIW2,Plexin-A1 (Semaphorin receptor NOV),PLXNA1,PLXNA1,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,13.71794217164626,13.657816172997538,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
O00468,Agrin [Cleaved into: Agrin N-terminal 110 kDa subunit; Agrin C-terminal 110 kDa subunit; Agrin C-terminal 90 kDa fragment (C90); Agrin C-terminal 22 kDa fragment (C22)],AGRN,AGRN,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.76376504326819,14.69439361975141,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P12429,"Annexin A3 (35-alpha calcimedin) (Annexin III) (Annexin-3) (Inositol 1,2-cyclic phosphate 2-phosphohydrolase) (Lipocortin III) (Placental anticoagulant protein III) (PAP-III)",ANXA3,ANXA3,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.936407207029072,15.861114479675729,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P11047,Laminin subunit gamma-1 (Laminin B2 chain) (Laminin-1 subunit gamma) (Laminin-10 subunit gamma) (Laminin-11 subunit gamma) (Laminin-2 subunit gamma) (Laminin-3 subunit gamma) (Laminin-4 subunit gamma) (Laminin-6 subunit gamma) (Laminin-7 subunit gamma) (Laminin-8 subunit gamma) (Laminin-9 subunit gamma) (S-laminin subunit gamma) (S-LAM gamma),LAMC1,LAMC1,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.566855728367868,15.480154064879331,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P05154,Plasma serine protease inhibitor (Acrosomal serine protease inhibitor) (Plasminogen activator inhibitor 3) (PAI-3) (PAI3) (Protein C inhibitor) (PCI) (Serpin A5),SERPINA5,SERPINA5,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,13.682251967019624,13.590117028770376,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P55268,Laminin subunit beta-2 (Laminin B1s chain) (Laminin-11 subunit beta) (Laminin-14 subunit beta) (Laminin-15 subunit beta) (Laminin-3 subunit beta) (Laminin-4 subunit beta) (Laminin-7 subunit beta) (Laminin-9 subunit beta) (S-laminin subunit beta) (S-LAM beta),LAMB2,LAMB2,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.551530710325585,15.458843248209414,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P40123,Adenylyl cyclase-associated protein 2 (CAP 2),CAP2,SERPINB8,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.551431838304241,14.45652955465596,TMT-10plex LC-MS/MS,Santinha_2024_Human,3.0,80.0
O43157,Plexin-B1 (Semaphorin receptor SEP),PLXNB1,PLXNB1,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.311476444771866,14.206111740649735,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q08188,Protein-glutamine gamma-glutamyltransferase E (EC 2.3.2.13) (Transglutaminase E) (TG(E)) (TGE) (TGase E) (Transglutaminase-3) (TGase-3) [Cleaved into: Protein-glutamine gamma-glutamyltransferase E 50 kDa catalytic chain; Protein-glutamine gamma-glutamyltransferase E 27 kDa non-catalytic chain],TGM3,TGM3,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,13.92169143662289,13.812652792652312,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P05121,Plasminogen activator inhibitor 1 (PAI) (PAI-1) (Endothelial plasminogen activator inhibitor) (Serpin E1),SERPINE1,SERPINE1,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,13.4150285597715,13.3032194830893,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P98095,Fibulin-2 (FIBL-2),FBLN2,FBLN2,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.236053648446617,15.120153211132184,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
A1KZ92,Peroxidasin-like protein (EC 1.11.1.7) (Cardiac peroxidase) (Vascular peroxidase 2) (polysomal ribonuclease 1) (PRM1),PXDNL,PXDNL,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.792204419517597,14.662355489250603,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P78536,Disintegrin and metalloproteinase domain-containing protein 17 (ADAM 17) (EC 3.4.24.86) (Snake venom-like protease) (TNF-alpha convertase) (TNF-alpha-converting enzyme) (CD antigen CD156b),ADAM17,ADAM17,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.853046600744939,14.72293608423566,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q9HBH1,"Peptide deformylase, mitochondrial (EC 3.5.1.88) (Polypeptide deformylase)",PDF,GDF15,Secreted Factors,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.246522811474595,15.103569663871006,TMT-10plex LC-MS/MS,Santinha_2024_Human,3.0,80.0
P08123,Collagen alpha-2(I) chain (Alpha-2 type I collagen),COL1A2,COL1A2,Collagens,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.180018500507884,14.031116866275514,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q07507,Dermatopontin (Tyrosine-rich acidic matrix protein) (TRAMP),DPT,DPT,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.206978261470823,15.053888454983177,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P15924,Desmoplakin (DP) (250/210 kDa paraneoplastic pemphigus antigen),DSP,DSPP,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,16.19503230492355,16.03908376888245,TMT-10plex LC-MS/MS,Santinha_2024_Human,3.0,80.0
Q14393,Growth arrest-specific protein 6 (GAS-6) (AXL receptor tyrosine kinase ligand),GAS6,GAS6,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.378568344722597,14.221061025531602,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q6YHK3,CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109),CD109,CD109,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.654298474637136,14.494840419106465,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P49023,Paxillin,PXN,PXDN,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.238029123231273,15.077998498961128,TMT-10plex LC-MS/MS,Santinha_2024_Human,3.0,80.0
P02746,Complement C1q subcomponent subunit B,C1QB,C1QB,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.207353755331345,15.044759396340053,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q9Y4D7,Plexin-D1,PLXND1,PLXND1,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,13.493563800629406,13.328916578821392,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q96IV0,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase (PNGase) (hPNGase) (EC 3.5.1.52) (N-glycanase 1) (Peptide:N-glycanase),NGLY1,NGLY1,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.66241983137234,14.49468917918026,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P24043,Laminin subunit alpha-2 (Laminin M chain) (Laminin-12 subunit alpha) (Laminin-2 subunit alpha) (Laminin-4 subunit alpha) (Merosin heavy chain),LAMA2,LAMA2,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.659055810536026,15.489903902508575,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q6UVK1,Chondroitin sulfate proteoglycan 4 (Chondroitin sulfate proteoglycan NG2) (Melanoma chondroitin sulfate proteoglycan) (Melanoma-associated chondroitin sulfate proteoglycan),CSPG4,CSPG4,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.273649171146147,14.096448381913252,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
O00214,Galectin-8 (Gal-8) (Po66 carbohydrate-binding protein) (Po66-CBP) (Prostate carcinoma tumor antigen 1) (PCTA-1),LGALS8,LGALS8,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,16.216704015139342,16.029958399562858,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P51610,Host cell factor 1 (HCF) (HCF-1) (C1 factor) (CFF) (VCAF) (VP16 accessory protein) [Cleaved into: HCF N-terminal chain 1; HCF N-terminal chain 2; HCF N-terminal chain 3; HCF N-terminal chain 4; HCF N-terminal chain 5; HCF N-terminal chain 6; HCF C-terminal chain 1; HCF C-terminal chain 2; HCF C-terminal chain 3; HCF C-terminal chain 4; HCF C-terminal chain 5; HCF C-terminal chain 6],HCFC1,HCFC1,Secreted Factors,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,13.969424741917663,13.768356142956737,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P22105,Tenascin-X (TN-X) (Hexabrachion-like protein),TNXB,TNXB,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.99265152880142,14.78644478143378,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q92626,Peroxidasin homolog (EC 1.11.1.7) (Melanoma-associated antigen MG50) (Vascular peroxidase 1) (p53-responsive gene 2 protein),PXDN,PXDN,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.53995684939409,14.33308180420571,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P04275,von Willebrand factor (vWF) [Cleaved into: von Willebrand antigen 2 (von Willebrand antigen II)],VWF,VWF,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.301174671785995,15.091026794477804,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q8IUX7,Adipocyte enhancer-binding protein 1 (AE-binding protein 1) (Aortic carboxypeptidase-like protein),AEBP1,AEBP1,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,13.776847212856268,13.55813905452733,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
O14672,Disintegrin and metalloproteinase domain-containing protein 10 (ADAM 10) (EC 3.4.24.81) (CDw156) (Kuzbanian protein homolog) (Mammalian disintegrin-metalloprotease) (CD antigen CD156c),ADAM10,ADAM10,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.061706582181785,14.833421424302017,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q96P63,Serpin B12,SERPINB12,SERPINB12,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.674604570745899,14.4446151689483,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q9NT22,EMILIN-3 (EMILIN-5) (Elastin microfibril interface-located protein 3) (Elastin microfibril interfacer 3) (Elastin microfibril interface-located protein 5) (Elastin microfibril interfacer 5),EMILIN3,EMILIN3,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.454061669896774,14.196566302232625,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P39059,Collagen alpha-1(XV) chain [Cleaved into: Restin (Endostatin-XV) (Related to endostatin) (Restin-I); Restin-2 (Restin-II); Restin-3 (Restin-III); Restin-4 (Restin-IV)],COL15A1,COL15A1,Collagens,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.943254994490045,15.682087014896355,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P02452,Collagen alpha-1(I) chain (Alpha-1 type I collagen),COL1A1,COL1A1,Collagens,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.198397788890313,13.910939473735487,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q9BXX0,EMILIN-2 (Elastin microfibril interface-located protein 2) (Elastin microfibril interfacer 2) (Protein FOAP-10),EMILIN2,EMILIN2,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.855368586783625,15.556429325744576,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
O00622,Protein CYR61 (CCN family member 1) (Cysteine-rich angiogenic inducer 61) (Insulin-like growth factor-binding protein 10) (IBP-10) (IGF-binding protein 10) (IGFBP-10) (Protein GIG1),CYR61,CCN1,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.563445250713913,14.260105049060686,TMT-10plex LC-MS/MS,Santinha_2024_Human,2.0,95.0
P05089,Arginase-1 (EC 3.5.3.1) (Liver-type arginase) (Type I arginase),ARG1,TINAGL1,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.717606653736517,15.400697813231684,TMT-10plex LC-MS/MS,Santinha_2024_Human,3.0,80.0
Q9GZT9,Egl nine homolog 1 (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 2) (HIF-PH2) (HIF-prolyl hydroxylase 2) (HPH-2) (Prolyl hydroxylase domain-containing protein 2) (PHD2) (SM-20),EGLN1,EGLN1,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.323161411768377,14.971482021809825,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P50453,Serpin B9 (Cytoplasmic antiproteinase 3) (CAP-3) (CAP3) (Peptidase inhibitor 9) (PI-9),SERPINB9,SERPINB9,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.854856675120068,14.48923083033393,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P14543,Nidogen-1 (NID-1) (Entactin),NID1,NID1,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.848308921324497,14.480743429102104,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P17931,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),LGALS3,LGALS3,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,16.545092525397887,16.175749807596315,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q06828,Fibromodulin (FM) (Collagen-binding 59 kDa protein) (Keratan sulfate proteoglycan fibromodulin) (KSPG fibromodulin),FMOD,FMOD,Proteoglycans,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,13.834279727123905,13.353601490630895,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q86T13,C-type lectin domain family 14 member A (Epidermal growth factor receptor 5) (EGFR-5),CLEC14A,CLEC14A,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.777434233955795,14.203173153420806,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q9UBX5,Fibulin-5 (FIBL-5) (Developmental arteries and neural crest EGF-like protein) (Dance) (Urine p50 protein) (UP50),FBLN5,FBLN5,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.921267926057658,15.335872039512344,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
